Timestamp; Generation; Fittest; Average; Deviation; replayFitness; BehApp; bestCandidate
2011-10-04 12:37:48 ; 25 ; 0,735367 ; 0,469042 ; 0,185863 ; 0,763529 ; 0,709208 ; SEQ(A+start,SEQ(XOR(B2+start,A+complete),AND(B1+complete,SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 12:38:18 ; 26 ; 0,735367 ; 0,482065 ; 0,17237 ; 0,763529 ; 0,709208 ; SEQ(A+start,SEQ(XOR(B2+start,A+complete),AND(B1+complete,SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 12:38:58 ; 27 ; 0,735367 ; 0,475846 ; 0,17436 ; 0,763529 ; 0,709208 ; SEQ(A+start,SEQ(XOR(B2+start,A+complete),AND(B1+complete,SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 12:39:36 ; 28 ; 0,735367 ; 0,449924 ; 0,17871 ; 0,763529 ; 0,709208 ; SEQ(A+start,SEQ(XOR(B2+start,A+complete),AND(B1+complete,SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 12:40:14 ; 29 ; 0,735367 ; 0,451457 ; 0,172742 ; 0,763529 ; 0,709208 ; SEQ(A+start,SEQ(XOR(B2+start,A+complete),AND(B1+complete,SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 12:40:55 ; 30 ; 0,735367 ; 0,431703 ; 0,173506 ; 0,763529 ; 0,709208 ; SEQ(A+start,SEQ(XOR(B2+start,A+complete),AND(B1+complete,SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 12:41:30 ; 31 ; 0,735367 ; 0,44876 ; 0,16872 ; 0,763529 ; 0,709208 ; SEQ(A+start,SEQ(XOR(B2+start,A+complete),AND(B1+complete,SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 12:42:13 ; 32 ; 0,735367 ; 0,436228 ; 0,178237 ; 0,763529 ; 0,709208 ; SEQ(A+start,SEQ(XOR(B2+start,A+complete),AND(B1+complete,SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 12:42:56 ; 33 ; 0,735367 ; 0,430039 ; 0,176499 ; 0,763529 ; 0,709208 ; SEQ(A+start,SEQ(XOR(B2+start,A+complete),AND(B1+complete,SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 12:43:37 ; 34 ; 0,735367 ; 0,437899 ; 0,164641 ; 0,763529 ; 0,709208 ; SEQ(A+start,SEQ(XOR(B2+start,A+complete),AND(B1+complete,SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 12:44:17 ; 35 ; 0,735367 ; 0,453475 ; 0,173769 ; 0,763529 ; 0,709208 ; SEQ(A+start,SEQ(XOR(B2+start,A+complete),AND(B1+complete,SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 12:44:59 ; 36 ; 0,735367 ; 0,467811 ; 0,163104 ; 0,763529 ; 0,709208 ; SEQ(A+start,SEQ(XOR(B2+start,A+complete),AND(B1+complete,SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 12:45:39 ; 37 ; 0,735367 ; 0,464958 ; 0,171475 ; 0,763529 ; 0,709208 ; SEQ(A+start,SEQ(XOR(B2+start,A+complete),AND(B1+complete,SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 12:46:20 ; 38 ; 0,735367 ; 0,457684 ; 0,169113 ; 0,763529 ; 0,709208 ; SEQ(A+start,SEQ(XOR(B2+start,A+complete),AND(B1+complete,SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 12:47:03 ; 39 ; 0,735367 ; 0,462271 ; 0,164035 ; 0,763529 ; 0,709208 ; SEQ(A+start,SEQ(XOR(B2+start,A+complete),AND(B1+complete,SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 12:47:44 ; 40 ; 0,735367 ; 0,475161 ; 0,160762 ; 0,763529 ; 0,709208 ; SEQ(A+start,SEQ(XOR(B2+start,A+complete),AND(B1+complete,SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 12:48:24 ; 41 ; 0,735367 ; 0,48943 ; 0,168278 ; 0,763529 ; 0,709208 ; SEQ(A+start,SEQ(XOR(B2+start,A+complete),AND(B1+complete,SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 12:49:05 ; 42 ; 0,735367 ; 0,490749 ; 0,167171 ; 0,763529 ; 0,709208 ; SEQ(A+start,SEQ(XOR(B2+start,A+complete),AND(B1+complete,SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 12:49:47 ; 43 ; 0,735367 ; 0,490007 ; 0,171797 ; 0,763529 ; 0,709208 ; SEQ(A+start,SEQ(XOR(B2+start,A+complete),AND(B1+complete,SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 12:50:29 ; 44 ; 0,740079 ; 0,477307 ; 0,190733 ; 0,75 ; 0,730417 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(C+start,SEQ(C+complete,B2+start))),SEQ(B2+complete,SEQ(C+start,C+complete)))))
2011-10-04 12:51:15 ; 45 ; 0,740079 ; 0,481323 ; 0,19384 ; 0,75 ; 0,730417 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(C+start,SEQ(B2+start))),SEQ(B2+complete,SEQ(C+start,C+complete)))))
2011-10-04 12:52:01 ; 46 ; 0,740079 ; 0,514822 ; 0,178539 ; 0,75 ; 0,730417 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(C+start,B2+start)),SEQ(B2+complete,SEQ(C+start,C+complete)))))
2011-10-04 12:52:41 ; 47 ; 0,740079 ; 0,527678 ; 0,17285 ; 0,75 ; 0,730417 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(C+start,B2+start)),SEQ(B2+complete,SEQ(C+start,C+complete)))))
2011-10-04 12:53:26 ; 48 ; 0,755075 ; 0,57281 ; 0,136368 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 12:54:07 ; 49 ; 0,755075 ; 0,547579 ; 0,163858 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 12:54:54 ; 50 ; 0,755075 ; 0,559135 ; 0,142717 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 12:55:38 ; 51 ; 0,755075 ; 0,550821 ; 0,170656 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 12:56:24 ; 52 ; 0,755075 ; 0,532886 ; 0,172401 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 12:57:12 ; 53 ; 0,755075 ; 0,500941 ; 0,182629 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 12:58:01 ; 54 ; 0,755075 ; 0,499144 ; 0,175033 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 12:58:53 ; 55 ; 0,755075 ; 0,480969 ; 0,176421 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 12:59:42 ; 56 ; 0,755075 ; 0,478411 ; 0,166025 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:00:34 ; 57 ; 0,755075 ; 0,461293 ; 0,170794 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:01:28 ; 58 ; 0,755075 ; 0,45481 ; 0,170527 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:02:20 ; 59 ; 0,755075 ; 0,454758 ; 0,180821 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:03:16 ; 60 ; 0,755075 ; 0,455285 ; 0,18618 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:04:08 ; 61 ; 0,755075 ; 0,469614 ; 0,171885 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:05:03 ; 62 ; 0,755075 ; 0,45008 ; 0,180016 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:05:58 ; 63 ; 0,755075 ; 0,443427 ; 0,182634 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:06:53 ; 64 ; 0,755075 ; 0,448341 ; 0,179575 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:07:52 ; 65 ; 0,755075 ; 0,444001 ; 0,192217 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:08:43 ; 66 ; 0,755075 ; 0,448585 ; 0,187461 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:09:42 ; 67 ; 0,755075 ; 0,457256 ; 0,173026 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:10:38 ; 68 ; 0,755075 ; 0,434346 ; 0,184811 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:11:34 ; 69 ; 0,755075 ; 0,463081 ; 0,18591 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:12:30 ; 70 ; 0,755075 ; 0,474963 ; 0,174448 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:13:26 ; 71 ; 0,755075 ; 0,471352 ; 0,18041 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:14:20 ; 72 ; 0,755075 ; 0,47325 ; 0,181852 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:15:19 ; 73 ; 0,755075 ; 0,471455 ; 0,171516 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:16:19 ; 74 ; 0,755075 ; 0,462302 ; 0,166869 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:17:15 ; 75 ; 0,755075 ; 0,463185 ; 0,174461 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:18:13 ; 76 ; 0,755075 ; 0,433708 ; 0,177449 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:19:15 ; 77 ; 0,755075 ; 0,441953 ; 0,179657 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:20:12 ; 78 ; 0,755075 ; 0,459624 ; 0,177818 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:21:14 ; 79 ; 0,755075 ; 0,431534 ; 0,183304 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:22:14 ; 80 ; 0,755075 ; 0,441347 ; 0,171916 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:23:23 ; 81 ; 0,755075 ; 0,436339 ; 0,175152 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:24:28 ; 82 ; 0,755075 ; 0,426793 ; 0,189932 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:25:32 ; 83 ; 0,755075 ; 0,446465 ; 0,186446 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:26:35 ; 84 ; 0,755075 ; 0,444422 ; 0,187807 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:27:44 ; 85 ; 0,755075 ; 0,428757 ; 0,182973 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:28:49 ; 86 ; 0,755075 ; 0,433332 ; 0,181507 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:29:52 ; 87 ; 0,755075 ; 0,445411 ; 0,181858 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:30:56 ; 88 ; 0,755075 ; 0,435386 ; 0,171314 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:32:04 ; 89 ; 0,755075 ; 0,445534 ; 0,168464 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:33:06 ; 90 ; 0,755075 ; 0,443268 ; 0,165881 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:34:19 ; 91 ; 0,755075 ; 0,427302 ; 0,182021 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:35:25 ; 92 ; 0,755075 ; 0,44234 ; 0,177382 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:36:35 ; 93 ; 0,755075 ; 0,441791 ; 0,173628 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:37:34 ; 94 ; 0,755075 ; 0,467911 ; 0,185069 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:38:37 ; 95 ; 0,755075 ; 0,479833 ; 0,175367 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:39:49 ; 96 ; 0,755075 ; 0,467875 ; 0,176704 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:40:52 ; 97 ; 0,755075 ; 0,466652 ; 0,170347 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:44:51 ; 98 ; 0,755075 ; 0,464238 ; 0,16641 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
2011-10-04 13:46:01 ; 99 ; 0,755075 ; 0,456969 ; 0,173958 ; 0,763529 ; 0,746806 ; SEQ(A+start,SEQ(AND(A+complete,B2+start),XOR(SEQ(B2+complete,SEQ(B1+start,SEQ(C+start,C+complete))))))
