Timestamp; Generation; Fittest; Average; Deviation; replayFitness; BehApp; bestCandidate
2011-10-03 17:40:32 ; 12 ; 0,801724 ; 0,51988 ; 0,143795 ; 0,75 ; 0,861111 ; SEQ(AND(A+complete,A+start),AND(SEQ(B+complete,SEQ(C+start,C+complete)),XOR(B+start,A+complete)))
2011-10-03 17:40:41 ; 13 ; 0,801724 ; 0,521035 ; 0,159647 ; 0,75 ; 0,861111 ; SEQ(AND(A+complete,A+start),AND(SEQ(B+complete,SEQ(C+start,C+complete)),XOR(B+start,A+complete)))
2011-10-03 17:40:53 ; 14 ; 0,838323 ; 0,496227 ; 0,164014 ; 0,909091 ; 0,777778 ; XOR(A+complete,SEQ(A+start,SEQ(SEQ(B+start),SEQ(B+complete,SEQ(C+start,C+complete)))))
2011-10-03 17:41:04 ; 15 ; 0,838323 ; 0,508473 ; 0,176361 ; 0,909091 ; 0,777778 ; XOR(A+complete,SEQ(A+start,SEQ(B+start,SEQ(B+complete,SEQ(C+start,C+complete)))))
2011-10-03 17:41:16 ; 16 ; 0,838323 ; 0,523275 ; 0,177233 ; 0,909091 ; 0,777778 ; XOR(A+complete,SEQ(A+start,SEQ(B+start,SEQ(B+complete,SEQ(C+start,C+complete)))))
2011-10-03 17:41:29 ; 17 ; 0,838323 ; 0,545264 ; 0,178005 ; 0,909091 ; 0,777778 ; XOR(A+complete,SEQ(A+start,SEQ(B+start,SEQ(B+complete,SEQ(C+start,C+complete)))))
2011-10-03 17:41:42 ; 18 ; 0,838323 ; 0,540947 ; 0,178939 ; 0,909091 ; 0,777778 ; XOR(A+complete,SEQ(A+start,SEQ(B+start,SEQ(B+complete,SEQ(C+start,C+complete)))))
2011-10-03 17:41:56 ; 19 ; 0,869565 ; 0,549977 ; 0,194882 ; 0,909091 ; 0,833333 ; XOR(A+complete,SEQ(A+complete,SEQ(B+start,SEQ(B+complete,SEQ(C+start,C+complete)))))
2011-10-03 17:42:10 ; 20 ; 0,869565 ; 0,54815 ; 0,200106 ; 0,909091 ; 0,833333 ; XOR(A+complete,SEQ(A+complete,SEQ(B+start,SEQ(B+complete,SEQ(C+start,C+complete)))))
2011-10-03 17:42:26 ; 21 ; 0,869565 ; 0,533613 ; 0,202834 ; 0,909091 ; 0,833333 ; XOR(A+complete,SEQ(A+complete,SEQ(B+start,SEQ(B+complete,SEQ(C+start,C+complete)))))
2011-10-03 17:42:42 ; 22 ; 0,898876 ; 0,55857 ; 0,199469 ; 0,909091 ; 0,888889 ; XOR(A+complete,SEQ(XOR(A+complete,SEQ(A+start,SEQ(B+complete,SEQ(C+start,C+complete)))),SEQ(B+start,SEQ(B+complete,SEQ(C+start,C+complete)))))
2011-10-03 17:42:58 ; 23 ; 0,971429 ; 0,580398 ; 0,202952 ; 1 ; 0,944444 ; XOR(SEQ(A+start,SEQ(A+complete,SEQ(B+start,SEQ(B+complete,SEQ(C+start,C+complete))))),SEQ(A+complete,SEQ(B+start,SEQ(B+complete,SEQ(C+start,C+complete)))))
2011-10-03 17:43:15 ; 24 ; 0,971429 ; 0,578893 ; 0,211986 ; 1 ; 0,944444 ; XOR(SEQ(A+start,SEQ(A+complete,SEQ(B+start,SEQ(B+complete,SEQ(C+start,C+complete))))),C+complete)
2011-10-03 17:43:32 ; 25 ; 0,971429 ; 0,593196 ; 0,210237 ; 1 ; 0,944444 ; XOR(SEQ(A+start,SEQ(A+complete,SEQ(B+start,SEQ(B+complete,SEQ(C+start,C+complete))))),SEQ(A+complete,SEQ(B+start,SEQ(C+complete,SEQ(C+start,C+complete)))))
2011-10-03 17:43:52 ; 26 ; 0,971429 ; 0,594636 ; 0,233188 ; 1 ; 0,944444 ; XOR(SEQ(A+start,SEQ(A+complete,SEQ(B+start,SEQ(B+complete,SEQ(C+start,C+complete))))),SEQ(A+complete,SEQ(B+start,SEQ(C+complete,SEQ(C+start,C+complete)))))
2011-10-03 17:44:10 ; 27 ; 0,971429 ; 0,66124 ; 0,221372 ; 1 ; 0,944444 ; XOR(SEQ(A+start,SEQ(A+complete,SEQ(B+start,SEQ(B+complete,SEQ(C+start,C+complete))))),SEQ(A+complete,SEQ(B+start,SEQ(C+complete,SEQ(C+start,C+complete)))))
2011-10-03 17:44:31 ; 28 ; 0,971429 ; 0,673392 ; 0,21793 ; 1 ; 0,944444 ; XOR(SEQ(A+start,SEQ(A+complete,SEQ(B+start,SEQ(B+complete,SEQ(C+start,C+complete))))),SEQ(SEQ(B+start,SEQ(C+complete,SEQ(C+start,SEQ(C+complete,B+start)))),SEQ(B+start,SEQ(C+complete,SEQ(C+start,C+complete)))))
2011-10-03 17:44:51 ; 29 ; 0,971429 ; 0,651553 ; 0,251447 ; 1 ; 0,944444 ; XOR(SEQ(A+start,SEQ(A+complete,SEQ(B+start,SEQ(B+complete,SEQ(C+start,C+complete))))),SEQ(B+start,SEQ(C+complete,SEQ(C+start,SEQ(C+complete,SEQ(B+start,SEQ(B+start,SEQ(C+complete,SEQ(C+start,C+complete)))))))))
2011-10-03 17:45:12 ; 30 ; 0,971429 ; 0,658079 ; 0,248861 ; 1 ; 0,944444 ; XOR(SEQ(A+start,SEQ(A+complete,SEQ(B+start,SEQ(B+complete,SEQ(C+start,C+complete))))),SEQ(A+complete,SEQ(B+start,SEQ(C+start,SEQ(C+complete,C+complete)))))
2011-10-03 17:45:35 ; 31 ; 0,971429 ; 0,663783 ; 0,241137 ; 1 ; 0,944444 ; XOR(SEQ(A+start,SEQ(A+complete,SEQ(B+start,SEQ(B+complete,SEQ(C+start,C+complete))))),SEQ(B+start,SEQ(C+complete,SEQ(C+start,SEQ(C+complete,SEQ(B+start,SEQ(B+start,SEQ(C+complete,SEQ(C+start,C+complete)))))))))
2011-10-03 17:45:58 ; 32 ; 1 ; 0,667664 ; 0,253318 ; 1 ; 1 ; XOR(SEQ(A+start,SEQ(A+complete,SEQ(B+start,SEQ(B+complete,SEQ(C+start,C+complete))))),SEQ(A+start,SEQ(C+complete,SEQ(C+start,SEQ(C+complete,SEQ(B+start,SEQ(B+start,SEQ(C+complete,SEQ(C+start,A+complete)))))))))
